,utm_source,utm_medium,utm_campaign,utm_content,date,goal_add_to_cart,goal_move_to_cart,goal_order_in_cart,goal_pay_success,goal_order_confirmed,new_user,order_amount,order_sum
21005,yandex,cpc,campaignname_25,0.0,2020-11-10,0,0,0,0,0,1,0,0
21006,yandex,cpc,campaignname_25,0.0,2020-11-20,0,0,0,0,0,1,0,0
21007,yandex,cpc,campaignname_25,0.0,2020-11-24,1,0,0,0,0,2,0,0
21008,yandex,cpc,campaignname_25,0.0,2020-11-30,0,0,0,0,0,1,0,0
21009,yandex,cpc,campaignname_25,0.0,2020-12-10,0,0,0,0,0,1,0,0
21010,yandex,cpc,campaignname_25,14411569749.0,2020-12-25,1,0,0,0,0,2,0,0
21011,yandex,cpc,campaignname_25,14411569751.0,2020-11-10,0,0,0,0,0,1,0,0
21012,yandex,cpc,campaignname_25,14411569751.0,2020-12-15,0,0,0,0,0,1,0,0
21013,yandex,cpc,campaignname_25,14411569870.0,2020-10-02,0,0,0,0,0,1,0,0
21014,yandex,cpc,campaignname_25,14411569870.0,2020-10-07,1,0,0,0,0,0,0,0
21015,yandex,cpc,campaignname_25,14411569870.0,2020-11-09,1,0,0,0,0,2,0,0
21016,yandex,cpc,campaignname_25,14411569870.0,2020-11-14,0,1,1,0,0,0,0,0
21017,yandex,cpc,campaignname_25,14411569870.0,2020-11-20,0,0,0,0,0,0,0,0
21018,yandex,cpc,campaignname_25,14411569870.0,2020-12-16,0,0,0,0,0,1,0,0
21019,yandex,cpc,campaignname_25,14411569870.0,2020-12-19,0,0,0,0,0,0,0,0
21020,yandex,cpc,campaignname_25,14411569870.0,2020-12-20,0,0,0,0,0,0,0,0
21021,yandex,cpc,campaignname_25,14564097217.0,2020-10-16,0,0,0,0,0,1,0,0
21022,yandex,cpc,campaignname_25,14564097217.0,2020-11-26,0,0,0,0,0,1,0,0
21023,yandex,cpc,campaignname_25,14588496421.0,2020-10-14,0,0,0,0,0,1,0,0
21024,yandex,cpc,campaignname_25,14588506606.0,2020-10-03,0,0,0,0,0,1,0,0
21025,yandex,cpc,campaignname_25,14625409490.0,2020-11-04,0,0,0,0,0,0,0,0
21026,yandex,cpc,campaignname_25,14625411498.0,2020-12-14,0,0,0,0,0,0,0,0
21027,yandex,cpc,campaignname_25,14835549550.0,2020-12-22,0,0,0,0,0,1,0,0
21028,yandex,cpc,campaignname_25,14960546861.0,2020-10-05,0,0,0,0,0,0,0,0
21029,yandex,cpc,campaignname_25,20029193210.0,2020-11-28,1,0,0,0,0,0,0,0
21030,yandex,cpc,campaignname_25,20029193380.0,2020-10-16,1,1,0,0,0,0,0,0
21031,yandex,cpc,campaignname_25,20029193380.0,2020-10-23,0,0,0,0,0,0,0,0
21032,yandex,cpc,campaignname_25,20029193380.0,2020-11-21,1,1,1,0,0,3,0,0
21033,yandex,cpc,campaignname_25,20029193380.0,2020-12-13,1,0,0,0,0,2,0,0
21034,yandex,cpc,campaignname_25,20029205096.0,2020-10-30,2,0,0,0,0,0,0,0
21035,yandex,cpc,campaignname_25,20029205096.0,2020-11-01,2,0,0,0,0,0,0,0
21036,yandex,cpc,campaignname_25,20029205096.0,2020-11-02,0,0,0,0,0,0,0,0
21037,yandex,cpc,campaignname_25,20029208909.0,2020-10-06,1,0,0,0,0,0,0,0
21038,yandex,cpc,campaignname_25,20029208909.0,2020-10-07,0,0,0,0,0,0,0,0
21039,yandex,cpc,campaignname_25,20029208909.0,2020-10-25,0,0,0,0,0,0,0,0
21040,yandex,cpc,campaignname_25,20029208909.0,2020-10-31,0,0,0,0,0,0,0,0
21041,yandex,cpc,campaignname_25,20029208909.0,2020-11-06,0,0,0,0,0,0,0,0
21042,yandex,cpc,campaignname_25,20029208909.0,2020-11-12,0,0,0,0,0,0,0,0
21043,yandex,cpc,campaignname_25,20029208909.0,2020-11-21,0,0,0,0,0,0,0,0
21044,yandex,cpc,campaignname_25,20029208909.0,2020-11-27,0,0,0,0,0,1,0,0
21045,yandex,cpc,campaignname_25,20029208915.0,2020-10-07,1,0,1,0,0,0,0,0
21046,yandex,cpc,campaignname_25,20029208915.0,2020-10-14,0,0,0,0,0,0,0,0
21047,yandex,cpc,campaignname_3,22627303139.0,2020-12-10,1,0,0,0,0,0,0,0
21048,yandex,cpc,campaignname_3,22627303139.0,2020-12-12,0,0,0,0,0,0,0,0
21049,yandex,cpc,campaignname_3,22627303139.0,2020-12-13,0,0,0,0,0,0,0,0
21050,yandex,cpc,campaignname_3,22627303139.0,2020-12-27,0,0,0,0,0,0,0,0
21051,yandex,cpc,campaignname_3,22627303139.0,2020-12-29,0,0,0,0,0,1,0,0
21052,yandex,cpc,campaignname_3,22627303140.0,2020-12-23,2,0,0,0,0,1,0,0
21053,yandex,cpc,campaignname_3,22627303140.0,2020-12-25,0,0,0,0,0,0,0,0
21054,yandex,cpc,campaignname_3,22627303140.0,2020-12-30,0,0,0,0,0,0,0,0
21055,yandex,cpc,campaignname_3,22627303141.0,2020-10-12,0,0,0,0,0,0,0,0
21056,yandex,cpc,campaignname_3,22627303141.0,2020-12-08,2,1,1,0,0,4,0,0
21057,yandex,cpc,campaignname_3,22627303141.0,2020-12-09,1,0,0,0,0,0,0,0
21058,yandex,cpc,campaignname_3,22627303141.0,2020-12-11,1,0,0,0,0,0,0,0
21059,yandex,cpc,campaignname_4,22627896386.0,2020-10-03,0,0,0,0,0,1,0,0
21060,yandex,cpc,campaignname_4,22627896386.0,2020-10-17,0,0,0,0,0,1,0,0
21061,yandex,cpc,campaignname_4,22801379496.0,2020-10-12,1,0,0,0,0,2,0,0
21062,yandex,cpc,campaignname_4,22801379496.0,2020-11-16,1,0,0,0,0,2,0,0
21063,yandex,cpc,campaignname_4,22801379498.0,2020-10-15,1,0,0,0,0,0,0,0
21064,yandex,cpc,campaignname_4,22801379498.0,2020-10-19,1,1,0,0,0,2,0,0
21065,yandex,cpc,campaignname_4,22801379500.0,2020-11-15,0,0,0,0,0,1,0,0
21066,yandex,cpc,campaignname_4,22801379501.0,2020-10-14,1,0,0,0,0,0,0,0
21067,yandex,cpc,campaignname_4,22801379501.0,2020-11-13,1,0,0,0,0,0,0,0
21068,yandex,cpc,campaignname_4,22801379501.0,2020-11-16,1,0,0,0,0,0,0,0
21069,yandex,cpc,campaignname_4,22801379501.0,2020-11-17,1,0,0,0,0,0,0,0
21070,yandex,cpc,campaignname_4,22801379501.0,2020-11-19,1,0,0,0,0,0,0,0
21071,yandex,cpc,campaignname_4,22801379501.0,2020-12-02,1,0,0,0,0,0,0,0
21072,yandex,cpc,campaignname_5,22627518031.0,2020-11-26,1,1,0,0,0,2,0,0
21073,yandex,cpc,campaignname_5,22627518034.0,2020-12-10,1,0,1,0,0,0,0,0
21074,yandex,cpc,campaignname_5,22627518037.0,2020-10-02,1,0,0,0,0,0,0,0
21075,yandex,cpc,campaignname_5,22627518037.0,2020-12-01,1,0,0,0,0,1,0,0
21076,yandex,cpc,campaignname_5,22627518264.0,2020-12-16,1,0,0,0,0,0,0,0
21077,yandex,cpc,campaignname_6,22628077146.0,2020-11-14,0,0,0,0,0,0,0,0
21078,yandex,cpc,campaignname_6,22628077150.0,2020-11-15,0,0,0,0,0,1,0,0
21079,yandex,cpc,campaignname_6,22628077824.0,2020-11-12,1,0,0,0,0,1,0,0
21080,yandex,cpc,campaignname_6,22628078452.0,2020-10-18,0,0,0,0,0,1,0,0
21081,yandex,cpc,campaignname_6,22628078520.0,2020-10-14,0,0,0,0,0,1,0,0
21082,yandex,cpc,campaignname_6,22628078808.0,2020-10-18,1,0,0,0,0,2,0,0
21083,yandex,cpc,campaignname_6,22628078808.0,2020-11-16,0,0,0,0,0,0,0,0
21084,yandex,cpc,campaignname_6,22628079857.0,2020-10-04,0,0,0,0,0,0,0,0
21085,yandex,cpc,campaignname_6,22801385803.0,2020-11-12,0,0,0,0,0,1,0,0
21086,yandex,cpc,campaignname_6,22801385803.0,2020-11-13,3,0,0,0,0,4,0,0
21087,yandex,cpc,campaignname_6,22801385803.0,2020-11-14,2,0,0,0,0,2,0,0
21088,yandex,cpc,campaignname_6,22801385803.0,2020-11-15,0,0,0,0,0,1,0,0
21089,yandex,cpc,campaignname_6,22801385805.0,2020-10-13,0,0,0,0,0,1,0,0
21090,yandex,cpc,campaignname_6,22801385805.0,2020-10-14,1,0,0,0,0,2,0,0
21091,yandex,cpc,campaignname_6,22801385805.0,2020-10-16,0,0,0,0,0,1,0,0
21092,yandex,cpc,campaignname_6,22801385805.0,2020-11-12,0,0,0,0,0,1,0,0
21093,yandex,cpc,campaignname_6,22801385808.0,2020-11-15,0,0,0,0,0,1,0,0
21094,yandex,cpc,campaignname_8,22801385564.0,2020-10-12,0,0,0,0,0,1,0,0
21095,yandex,cpc,campaignname_8,22801385564.0,2020-10-14,1,0,0,0,0,1,0,0
21096,yandex,cpc,campaignname_9,0.0,2020-10-15,1,0,0,0,0,2,0,0
21097,yandex,cpc,campaignname_9,0.0,2020-11-13,0,0,0,0,0,1,0,0
21098,yandex,cpc,campaignname_9,0.0,2020-11-15,0,0,0,0,0,1,0,0
21099,yandex,cpc,campaignname_9,0.0,2020-12-01,0,0,0,0,0,1,0,0
21100,yandex,cpc,campaignname_9,0.0,2020-12-07,1,1,1,0,0,0,0,0
21101,yandex,cpc,campaignname_9,0.0,2020-12-09,0,0,0,0,0,0,0,0
21102,yandex,cpc,campaignname_9,20029203703.0,2020-11-13,1,0,0,0,0,1,0,0
21103,yandex,cpc,campaignname_9,20029203703.0,2020-12-06,1,0,0,0,0,0,0,0
21104,yandex,cpc,campaignname_9,20029203703.0,2020-12-24,1,0,0,0,0,0,0,0
21105,yandex,cpc,campaignname_9,20029203705.0,2020-10-02,0,0,0,0,0,1,0,0
21106,yandex,cpc,campaignname_9,20029203705.0,2020-10-03,0,0,0,0,0,1,0,0
21107,yandex,cpc,campaignname_9,20029203705.0,2020-10-04,0,0,0,0,0,1,0,0
21108,yandex,cpc,campaignname_9,20029203705.0,2020-10-05,0,0,0,0,0,0,0,0
21109,yandex,cpc,campaignname_9,20029203705.0,2020-10-12,1,0,0,0,0,0,0,0
21110,yandex,cpc,campaignname_9,20029203705.0,2020-10-13,2,2,1,0,0,2,0,0
21111,yandex,cpc,campaignname_9,20029203705.0,2020-10-14,3,1,1,0,0,1,0,0
21112,yandex,cpc,campaignname_9,20029203705.0,2020-10-18,0,0,0,0,0,1,0,0
21113,yandex,cpc,campaignname_9,20029203705.0,2020-11-12,1,0,0,0,0,2,0,0
21114,yandex,cpc,campaignname_9,20029203705.0,2020-11-13,2,0,0,0,0,0,0,0
21115,yandex,cpc,campaignname_9,20029203705.0,2020-12-05,1,1,1,0,0,0,0,0
21116,yandex,cpc,campaignname_9,20029203705.0,2020-12-06,1,1,1,1,2,1,5,6955
21117,yandex,cpc,campaignname_9,20029203705.0,2020-12-09,0,0,0,0,0,0,0,0
21118,yandex,cpc,campaignname_9,20029203705.0,2020-12-10,0,0,0,0,0,1,0,0
21119,yandex,cpc,campaignname_9,20029203705.0,2020-12-12,0,0,0,0,0,1,0,0
21120,yandex,cpc,campaignname_9,20029203705.0,2020-12-13,0,0,0,0,0,0,0,0
21121,yandex,cpc,campaignname_9,20029203705.0,2020-12-16,0,0,0,0,0,1,0,0
21122,yandex,cpc,campaignname_9,20029203705.0,2020-12-17,0,0,0,0,0,0,0,0
21123,yandex,cpc,campaignname_9,20029203705.0,2020-12-18,1,1,1,1,0,6,4,4156
21124,yandex,cpc,campaignname_9,20029203705.0,2020-12-19,1,0,1,0,0,1,0,0
21125,yandex,cpc,campaignname_9,20029203705.0,2020-12-21,1,0,0,0,0,0,0,0
21126,yandex,cpc,campaignname_9,20029203705.0,2020-12-24,0,0,1,0,0,2,0,0
21127,yandex,cpc,campaignname_9,20029203705.0,2020-12-28,1,0,0,0,0,2,0,0
21128,yandex,cpc,campaignname_9,20029203705.0,2020-12-29,0,0,0,0,0,0,0,0
21129,yandex,cpc,campaignname_9,20029203705.0,2020-12-30,0,0,0,0,0,0,0,0
21130,yandex,cpc,campaignname_9,20029203707.0,2020-10-01,0,0,0,0,0,0,0,0
21131,yandex,cpc,campaignname_9,20029203707.0,2020-10-02,1,0,0,0,0,1,0,0
21132,yandex,cpc,campaignname_9,20029203707.0,2020-10-04,0,0,0,0,0,1,0,0
21133,yandex,cpc,campaignname_9,20029203707.0,2020-10-12,1,0,0,0,0,2,0,0
21134,yandex,cpc,campaignname_9,20029203707.0,2020-10-13,1,0,0,0,0,2,0,0
21135,yandex,cpc,campaignname_9,20029203707.0,2020-10-14,1,1,1,0,0,3,0,0
21136,yandex,cpc,campaignname_9,20029203707.0,2020-10-17,2,0,0,0,0,2,0,0
21137,yandex,cpc,campaignname_9,20029203707.0,2020-11-12,1,0,0,0,0,3,0,0
21138,yandex,cpc,campaignname_9,20029203707.0,2020-11-14,0,0,0,0,0,1,0,0
21139,yandex,cpc,campaignname_9,20029203707.0,2020-11-26,5,3,3,0,0,10,0,0
21140,yandex,cpc,campaignname_9,20029203707.0,2020-11-27,3,1,1,0,0,2,0,0
21141,yandex,cpc,campaignname_9,20029203707.0,2020-11-29,0,0,0,0,0,0,0,0
21142,yandex,cpc,campaignname_9,20029203707.0,2020-11-30,2,1,1,0,0,2,0,0
21143,yandex,cpc,campaignname_9,20029203707.0,2020-12-09,0,0,0,0,0,1,0,0
21144,yandex,cpc,campaignname_9,20029203707.0,2020-12-10,4,0,0,0,0,6,0,0
21145,yandex,cpc,campaignname_9,20029203707.0,2020-12-11,2,0,0,0,0,2,0,0
21146,yandex,cpc,campaignname_9,20029203707.0,2020-12-12,4,0,0,0,0,6,0,0
21147,yandex,cpc,campaignname_9,20029203707.0,2020-12-13,0,0,0,0,0,1,0,0
21148,yandex,cpc,campaignname_9,20029203707.0,2020-12-14,0,0,0,0,0,1,0,0
21149,yandex,cpc,campaignname_9,20029203707.0,2020-12-15,1,0,0,0,0,1,0,0
21150,yandex,cpc,campaignname_9,20029203707.0,2020-12-16,1,1,1,1,0,0,2,2972
21151,yandex,cpc,campaignname_9,20029203707.0,2020-12-17,1,0,0,0,0,2,0,0
21152,yandex,cpc,campaignname_9,20029203707.0,2020-12-18,2,1,1,0,0,1,0,0
21153,yandex,cpc,campaignname_9,20029203707.0,2020-12-19,1,0,0,0,0,0,0,0
21154,yandex,cpc,campaignname_9,20029203707.0,2020-12-20,1,1,1,1,0,0,3,4374
21155,yandex,cpc,campaignname_9,20029203707.0,2020-12-21,0,1,1,0,0,0,0,0
21156,yandex,cpc,campaignname_9,20029203707.0,2020-12-22,5,4,3,0,0,11,0,0
21157,yandex,cpc,campaignname_9,20029203707.0,2020-12-23,2,1,1,0,0,1,0,0
21158,yandex,cpc,campaignname_9,20029203707.0,2020-12-24,3,3,3,0,0,5,0,0
21159,yandex,cpc,campaignname_9,20029203707.0,2020-12-25,3,1,1,0,0,1,0,0
21160,yandex,cpc,campaignname_9,20029203707.0,2020-12-26,1,1,1,0,0,0,0,0
21161,yandex,cpc,campaignname_9,20029203707.0,2020-12-27,1,0,1,0,0,0,0,0
21162,yandex,cpc,campaignname_9,20029203707.0,2020-12-28,1,0,1,0,0,0,0,0
21163,yandex,cpc,campaignname_9,20029203707.0,2020-12-29,1,2,2,1,0,0,4,4008
21164,yandex,cpc,campaignname_9,20029203707.0,2020-12-30,0,0,0,0,0,0,0,0
21165,yandex,cpc,campaignname_9,20029203707.0,2020-12-31,2,0,2,0,0,0,0,0
21166,yandex,cpc,campaignname_9,20029203719.0,2020-12-08,1,0,0,0,0,3,0,0
21167,yandex,cpc,campaignname_9,20029203719.0,2020-12-16,1,1,1,0,0,4,0,0
21168,yandex,cpc,campaignname_9,20029203719.0,2020-12-17,0,0,0,0,0,1,0,0
21169,yandex,cpc,campaignname_9,20029203719.0,2020-12-25,1,0,0,0,0,0,0,0
21170,yandex,cpc,campaignname_9,20029203719.0,2020-12-26,2,0,0,0,0,0,0,0
21171,yandex,cpc,campaignname_9,20029203719.0,2020-12-27,0,0,0,0,0,0,0,0
21172,yandex,cpc,campaignname_9,20029203719.0,2020-12-28,2,0,0,0,0,0,0,0
21173,yandex,cpc,campaignname_9,20029203816.0,2020-10-01,1,0,0,0,0,2,0,0
21174,yandex,cpc,campaignname_9,20029203816.0,2020-10-02,0,0,0,0,0,0,0,0
21175,yandex,cpc,campaignname_9,20029203816.0,2020-10-04,1,1,1,0,0,3,0,0
21176,yandex,cpc,campaignname_9,20029203816.0,2020-10-12,0,0,0,0,0,1,0,0
21177,yandex,cpc,campaignname_9,20029203816.0,2020-10-13,1,0,0,0,0,2,0,0
21178,yandex,cpc,campaignname_9,20029203816.0,2020-10-14,1,0,0,0,0,3,0,0
21179,yandex,cpc,campaignname_9,20029203816.0,2020-10-15,4,1,1,0,0,6,0,0
21180,yandex,cpc,campaignname_9,20029203816.0,2020-10-16,1,1,2,0,0,0,0,0
21181,yandex,cpc,campaignname_9,20029203816.0,2020-10-17,1,1,1,0,0,4,0,0
21182,yandex,cpc,campaignname_9,20029203816.0,2020-10-18,1,0,0,0,0,3,0,0
21183,yandex,cpc,campaignname_9,20029203816.0,2020-10-19,0,0,2,0,0,0,0,0
21184,yandex,cpc,campaignname_9,20029203816.0,2020-10-20,0,0,3,0,0,0,0,0
21185,yandex,cpc,campaignname_9,20029203816.0,2020-11-12,1,1,2,0,0,0,0,0
21186,yandex,cpc,campaignname_9,20029203816.0,2020-11-13,1,1,1,0,0,6,0,0
21187,yandex,cpc,campaignname_9,20029203816.0,2020-11-15,2,2,2,0,0,1,0,0
21188,yandex,cpc,campaignname_9,20029203816.0,2020-11-19,1,1,0,0,0,0,0,0
21189,yandex,cpc,campaignname_9,20029203816.0,2020-11-26,6,3,1,0,0,9,0,0
21190,yandex,cpc,campaignname_9,20029203816.0,2020-11-27,4,2,2,0,0,8,0,0
21191,yandex,cpc,campaignname_9,20029203816.0,2020-11-28,4,1,3,1,1,4,4,4788
21192,yandex,cpc,campaignname_9,20029203816.0,2020-11-29,3,0,0,0,0,5,0,0
21193,yandex,cpc,campaignname_9,20029203816.0,2020-11-30,1,0,0,0,0,2,0,0
21194,yandex,cpc,campaignname_9,20029203816.0,2020-12-01,2,0,0,0,0,4,0,0
21195,yandex,cpc,campaignname_9,20029203816.0,2020-12-02,4,1,1,0,0,4,0,0
21196,yandex,cpc,campaignname_9,20029203816.0,2020-12-03,2,0,0,0,0,2,0,0
21197,yandex,cpc,campaignname_9,20029203816.0,2020-12-04,0,0,0,0,0,1,0,0
21198,yandex,cpc,campaignname_9,20029203816.0,2020-12-06,1,1,1,1,1,6,3,3021
21199,yandex,cpc,campaignname_9,20029203816.0,2020-12-07,1,0,0,0,1,2,0,0
21200,yandex,cpc,campaignname_9,20029203816.0,2020-12-08,0,0,0,0,0,1,0,0
21201,yandex,cpc,campaignname_9,20029203816.0,2020-12-10,0,0,0,0,0,1,0,0
21202,yandex,cpc,campaignname_9,20029203816.0,2020-12-11,2,1,1,1,1,8,3,4137
21203,yandex,cpc,campaignname_9,20029203816.0,2020-12-12,1,1,1,0,0,4,0,0
21204,yandex,cpc,campaignname_9,20029203816.0,2020-12-13,2,1,1,0,0,4,0,0
21205,yandex,cpc,campaignname_9,20029203816.0,2020-12-14,5,2,1,1,1,5,4,4580
21206,yandex,cpc,campaignname_9,20029203816.0,2020-12-15,1,1,1,0,0,0,0,0
21207,yandex,cpc,campaignname_9,20029203816.0,2020-12-16,8,3,3,0,0,13,0,0
21208,yandex,cpc,campaignname_9,20029203816.0,2020-12-17,3,1,1,0,0,8,0,0
21209,yandex,cpc,campaignname_9,20029203816.0,2020-12-18,3,0,1,0,0,2,0,0
21210,yandex,cpc,campaignname_9,20029203816.0,2020-12-19,3,2,2,1,1,5,4,4312
21211,yandex,cpc,campaignname_9,20029203816.0,2020-12-20,4,4,4,2,2,18,7,8935
21212,yandex,cpc,campaignname_9,20029203816.0,2020-12-21,2,1,1,0,0,5,0,0
21213,yandex,cpc,campaignname_9,20029203816.0,2020-12-22,1,0,0,0,0,0,0,0
21214,yandex,cpc,campaignname_9,20029203816.0,2020-12-23,6,1,4,1,0,12,3,3417
21215,yandex,cpc,campaignname_9,20029203816.0,2020-12-24,1,1,4,0,0,4,0,0
21216,yandex,cpc,campaignname_9,20029203816.0,2020-12-25,1,2,3,1,2,7,3,4152
21217,yandex,cpc,campaignname_9,20029203816.0,2020-12-26,1,1,2,0,0,5,0,0
21218,yandex,cpc,campaignname_9,20029203816.0,2020-12-27,0,0,1,0,0,0,0,0
21219,yandex,cpc,campaignname_9,20029203816.0,2020-12-28,3,1,3,0,0,7,0,0
21220,yandex,cpc,campaignname_9,20029203816.0,2020-12-29,0,0,1,0,0,0,0,0
21221,yandex,cpc,campaignname_9,20029203816.0,2020-12-30,2,0,1,0,0,0,0,0
21222,yandex,cpc,campaignname_9,20029203828.0,2020-12-17,0,0,0,0,0,1,0,0
21223,yandex,cpc,campaignname_9,20029203828.0,2020-12-23,0,0,0,0,0,1,0,0
21224,yandex,cpc,campaignname_9,20029203843.0,2020-10-01,1,0,0,0,0,0,0,0
21225,yandex,cpc,campaignname_9,20029203843.0,2020-10-02,1,0,0,0,0,0,0,0
21226,yandex,cpc,campaignname_9,20029203843.0,2020-10-09,2,0,0,0,0,0,0,0
21227,yandex,cpc,campaignname_9,20029203843.0,2020-10-11,1,0,0,0,0,0,0,0
21228,yandex,cpc,campaignname_9,20029203843.0,2020-10-13,2,1,1,0,0,3,0,0
21229,yandex,cpc,campaignname_9,20029203843.0,2020-10-15,3,1,1,0,0,7,0,0
21230,yandex,cpc,campaignname_9,20029203843.0,2020-10-16,1,0,0,0,0,1,0,0
21231,yandex,cpc,campaignname_9,20029203843.0,2020-10-17,1,0,0,0,0,2,0,0
21232,yandex,cpc,campaignname_9,20029203843.0,2020-10-18,1,0,0,0,0,0,0,0
21233,yandex,cpc,campaignname_9,20029203843.0,2020-10-31,2,0,0,0,0,0,0,0
21234,yandex,cpc,campaignname_9,20029203843.0,2020-11-10,0,0,0,0,0,0,0,0
21235,yandex,cpc,campaignname_9,20029203843.0,2020-11-14,1,0,0,0,0,2,0,0
21236,yandex,cpc,campaignname_9,20029203843.0,2020-11-15,2,0,0,0,0,2,0,0
21237,yandex,cpc,campaignname_9,20029203843.0,2020-11-26,1,0,0,0,0,2,0,0
21238,yandex,cpc,campaignname_9,20029203843.0,2020-11-27,5,2,1,1,1,8,3,3795
21239,yandex,cpc,campaignname_9,20029203843.0,2020-11-28,1,1,1,0,1,2,0,0
21240,yandex,cpc,campaignname_9,20029203843.0,2020-11-29,0,0,0,0,1,1,0,0
21241,yandex,cpc,campaignname_9,20029203843.0,2020-12-01,0,0,0,0,0,0,0,0
21242,yandex,cpc,campaignname_9,20029203843.0,2020-12-02,2,1,0,0,0,5,0,0
21243,yandex,cpc,campaignname_9,20029203843.0,2020-12-03,0,0,0,0,2,0,0,0
21244,yandex,cpc,campaignname_9,20029203843.0,2020-12-04,1,0,0,0,0,0,0,0
21245,yandex,cpc,campaignname_9,20029203843.0,2020-12-05,0,0,0,0,1,1,0,0
21246,yandex,cpc,campaignname_9,20029203843.0,2020-12-06,0,0,0,0,1,0,0,0
21247,yandex,cpc,campaignname_9,20029203843.0,2020-12-07,2,1,1,0,1,3,0,0
21248,yandex,cpc,campaignname_9,20029203843.0,2020-12-09,1,1,2,0,0,4,0,0
21249,yandex,cpc,campaignname_9,20029203843.0,2020-12-10,2,1,1,1,1,0,3,3852
21250,yandex,cpc,campaignname_9,20029203843.0,2020-12-11,1,1,1,0,0,4,0,0
21251,yandex,cpc,campaignname_9,20029203843.0,2020-12-12,1,2,2,0,1,3,0,0
21252,yandex,cpc,campaignname_9,20029203843.0,2020-12-13,1,0,0,0,0,1,0,0
21253,yandex,cpc,campaignname_9,20029203843.0,2020-12-14,2,0,0,0,0,2,0,0
21254,yandex,cpc,campaignname_9,20029203843.0,2020-12-15,1,0,0,0,0,2,0,0
21255,yandex,cpc,campaignname_9,20029203843.0,2020-12-16,3,2,2,0,0,4,0,0
21256,yandex,cpc,campaignname_9,20029203843.0,2020-12-17,2,1,1,0,0,5,0,0
21257,yandex,cpc,campaignname_9,20029203843.0,2020-12-19,3,1,0,0,0,4,0,0
21258,yandex,cpc,campaignname_9,20029203843.0,2020-12-20,3,1,2,0,0,3,0,0
21259,yandex,cpc,campaignname_9,20029203843.0,2020-12-21,0,0,1,0,0,1,0,0
21260,yandex,cpc,campaignname_9,20029203843.0,2020-12-22,2,1,0,0,0,5,0,0
21261,yandex,cpc,campaignname_9,20029203843.0,2020-12-23,1,1,1,1,1,7,6,7164
21262,yandex,cpc,campaignname_9,20029203843.0,2020-12-24,0,2,2,1,1,6,3,4176
21263,yandex,cpc,campaignname_9,20029203843.0,2020-12-25,0,1,1,0,0,2,0,0
21264,yandex,cpc,campaignname_9,20029203843.0,2020-12-26,1,1,1,0,0,4,0,0
21265,yandex,cpc,campaignname_9,20029203843.0,2020-12-27,1,0,0,0,0,1,0,0
21266,yandex,cpc,campaignname_9,20029203843.0,2020-12-28,0,0,0,0,0,2,0,0
21267,yandex,cpc,campaignname_9,20029203843.0,2020-12-29,0,0,0,0,0,1,0,0
21268,yandex,cpc,campaignname_9,20029203843.0,2020-12-30,0,0,0,0,0,1,0,0
21269,yandex,cpc,campaignname_9,20029203843.0,2020-12-31,1,1,1,0,0,1,0,0
21270,yandex,cpc,campaignname_9,20029203869.0,2020-10-12,0,0,0,0,0,1,0,0
21271,yandex,cpc,campaignname_9,20029203869.0,2020-11-15,1,0,0,0,0,2,0,0
21272,yandex,cpc,campaignname_9,20029203869.0,2020-11-30,0,0,0,0,0,1,0,0
21273,yandex,cpc,campaignname_9,20029203869.0,2020-12-08,1,0,0,0,0,2,0,0
21274,yandex,cpc,campaignname_9,20029203869.0,2020-12-17,1,1,1,0,0,5,0,0
21275,yandex,cpc,campaignname_9,20029203869.0,2020-12-23,1,1,1,1,1,0,5,6615
21276,yandex,cpc,campaignname_9,20029203869.0,2020-12-25,0,0,0,0,0,0,0,0
21277,yandex,cpc,campaignname_9,20029203869.0,2020-12-31,1,0,0,0,0,2,0,0
21278,yandex,cpc,campaignname_9,20029203880.0,2020-12-16,0,0,0,0,0,1,0,0
21279,yandex,cpc,campaignname_9,20029203888.0,2020-12-17,1,1,1,0,0,4,0,0
21280,yandex,cpc,campaignname_9,20029203890.0,2020-11-14,0,0,0,0,0,1,0,0
21281,yandex,cpc,campaignname_9,20029203920.0,2020-10-05,1,1,1,1,1,5,3,3171
21282,yandex,cpc,campaignname_9,20029203920.0,2020-10-07,1,1,1,0,0,0,0,0
21283,yandex,cpc,campaignname_9,20029203920.0,2020-10-09,0,0,0,0,0,0,0,0
21284,yandex,cpc,campaignname_9,20029203920.0,2020-10-17,1,0,0,0,0,0,0,0
21285,yandex,cpc,campaignname_9,20029203920.0,2020-10-20,1,0,0,0,0,0,0,0
21286,yandex,cpc,campaignname_9,20029203920.0,2020-11-14,2,1,1,1,1,8,6,8898
21287,yandex,cpc,campaignname_9,20029203920.0,2020-11-15,1,0,0,0,0,3,0,0
21288,yandex,cpc,campaignname_9,20029203920.0,2020-11-18,1,0,0,0,0,0,0,0
21289,yandex,cpc,campaignname_9,20029203920.0,2020-11-21,1,0,0,0,0,0,0,0
21290,yandex,cpc,campaignname_9,20029203920.0,2020-11-25,1,0,0,0,0,0,0,0
21291,yandex,cpc,campaignname_9,20029203920.0,2020-11-26,1,0,0,0,0,1,0,0
21292,yandex,cpc,campaignname_9,20029203920.0,2020-11-28,2,2,2,0,0,0,0,0
21293,yandex,cpc,campaignname_9,20029203920.0,2020-12-02,1,0,0,0,0,2,0,0
21294,yandex,cpc,campaignname_9,20029203920.0,2020-12-12,1,0,1,0,0,2,0,0
